time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category
2021-07-22,26.3,80,Moderate
2021-07-22,34,97,Moderate
2021-07-22,41.7,116,Unhealthy for Sensitive Groups
2021-07-22,44.4,122,Unhealthy for Sensitive Groups
2021-07-22,42.1,117,Unhealthy for Sensitive Groups
2021-07-23,36,102,Unhealthy for Sensitive Groups
2021-07-23,36.8,104,Unhealthy for Sensitive Groups
2021-07-23,41,114,Unhealthy for Sensitive Groups
2021-07-23,40,112,Unhealthy for Sensitive Groups
2021-07-23,38.8,109,Unhealthy for Sensitive Groups
2021-07-23,43.5,120,Unhealthy for Sensitive Groups
2021-07-23,48.3,132,Unhealthy for Sensitive Groups
2021-07-23,47.9,131,Unhealthy for Sensitive Groups
2021-07-23,40.3,112,Unhealthy for Sensitive Groups
2021-07-23,39.4,110,Unhealthy for Sensitive Groups
2021-07-23,39.4,110,Unhealthy for Sensitive Groups
2021-07-23,45.5,125,Unhealthy for Sensitive Groups
2021-07-23,49.2,134,Unhealthy for Sensitive Groups
2021-07-23,43.3,120,Unhealthy for Sensitive Groups
2021-07-23,45.2,124,Unhealthy for Sensitive Groups
2021-07-23,35.8,101,Unhealthy for Sensitive Groups
2021-07-23,43,119,Unhealthy for Sensitive Groups
2021-07-23,41.2,115,Unhealthy for Sensitive Groups
2021-07-23,34.9,98,Moderate
2021-07-23,36.4,103,Unhealthy for Sensitive Groups
2021-07-23,36.5,103,Unhealthy for Sensitive Groups
2021-07-23,32.5,93,Moderate
2021-07-23,27.3,82,Moderate
2021-07-23,27,82,Moderate
2021-07-24,26.8,81,Moderate
2021-07-24,25.4,78,Moderate
2021-07-24,22.2,72,Moderate
2021-07-24,20.2,68,Moderate
2021-07-24,22.3,72,Moderate
2021-07-24,28.7,85,Moderate
2021-07-24,67.7,157,Unhealthy
2021-07-24,46.5,128,Unhealthy for Sensitive Groups
2021-07-24,23.8,75,Moderate
2021-07-24,19.4,66,Moderate
2021-07-24,18.4,64,Moderate
2021-07-24,18.5,64,Moderate
2021-07-24,17.8,62,Moderate
2021-07-24,15.9,58,Moderate
2021-07-24,16.3,59,Moderate
2021-07-24,18.5,64,Moderate
2021-07-24,19.8,67,Moderate
2021-07-24,20.6,68,Moderate
2021-07-24,20.1,67,Moderate
2021-07-24,20.3,68,Moderate
2021-07-24,18.8,65,Moderate
2021-07-24,20.7,69,Moderate
2021-07-24,22.3,72,Moderate
2021-07-24,23.3,74,Moderate
2021-07-25,24.4,76,Moderate
2021-07-25,24.3,76,Moderate
2021-07-25,24.9,77,Moderate
2021-07-25,26,80,Moderate
2021-07-25,25.4,78,Moderate
2021-07-25,28.4,85,Moderate
2021-07-25,27.5,83,Moderate
2021-07-25,20.3,68,Moderate
2021-07-25,16.5,60,Moderate
2021-07-25,17.1,61,Moderate
2021-07-25,19.5,66,Moderate
2021-07-25,22,71,Moderate
2021-07-25,17.3,61,Moderate
2021-07-25,14.9,56,Moderate
2021-07-25,14,54,Moderate
2021-07-25,14.1,55,Moderate
2021-07-25,13.2,53,Moderate
2021-07-25,14.6,56,Moderate
2021-07-25,15.5,58,Moderate
2021-07-25,19,65,Moderate
2021-07-25,34.6,98,Moderate
2021-07-25,48.8,133,Unhealthy for Sensitive Groups
2021-07-25,45.7,126,Unhealthy for Sensitive Groups
2021-07-25,54.5,147,Unhealthy for Sensitive Groups
2021-07-26,60.7,153,Unhealthy
2021-07-26,73.5,160,Unhealthy
2021-07-26,86.6,167,Unhealthy
2021-07-26,91.3,169,Unhealthy
2021-07-26,83,165,Unhealthy
2021-07-26,79.9,163,Unhealthy
2021-07-26,83.4,165,Unhealthy
2021-07-26,87.9,167,Unhealthy
2021-07-26,98.9,173,Unhealthy
2021-07-26,94.1,170,Unhealthy
2021-07-26,90.1,168,Unhealthy
2021-07-26,82.4,164,Unhealthy
2021-07-26,80.7,164,Unhealthy
2021-07-26,77.8,162,Unhealthy
2021-07-26,81.4,164,Unhealthy
2021-07-26,86.3,166,Unhealthy
2021-07-26,85.4,166,Unhealthy
2021-07-26,85.1,166,Unhealthy
2021-07-26,83.8,165,Unhealthy
2021-07-26,82,164,Unhealthy
2021-07-26,86.4,166,Unhealthy
2021-07-26,80.2,163,Unhealthy
2021-07-26,76.7,161,Unhealthy
2021-07-26,79.6,163,Unhealthy
2021-07-27,79,163,Unhealthy
2021-07-27,77.8,162,Unhealthy
2021-07-27,83.5,165,Unhealthy
2021-07-27,81.7,164,Unhealthy
2021-07-27,77.4,162,Unhealthy
2021-07-27,77,162,Unhealthy
2021-07-27,89.9,168,Unhealthy
2021-07-27,87.7,167,Unhealthy
2021-07-27,87.6,167,Unhealthy
2021-07-27,86.1,166,Unhealthy
2021-07-27,85.9,166,Unhealthy
2021-07-27,89.3,168,Unhealthy
2021-07-27,84.7,166,Unhealthy
2021-07-27,83.6,165,Unhealthy
2021-07-27,93.1,170,Unhealthy
2021-07-27,87.6,167,Unhealthy
2021-07-27,85.5,166,Unhealthy
2021-07-27,85,166,Unhealthy
2021-07-27,75.9,161,Unhealthy
2021-07-27,72.3,159,Unhealthy
2021-07-27,56.5,151,Unhealthy
2021-07-27,50.6,138,Unhealthy for Sensitive Groups
2021-07-27,48,131,Unhealthy for Sensitive Groups
2021-07-27,54.9,148,Unhealthy for Sensitive Groups
2021-07-28,59.3,152,Unhealthy
2021-07-28,61.8,154,Unhealthy
2021-07-28,67.6,157,Unhealthy
2021-07-28,69.1,158,Unhealthy
2021-07-28,59.2,152,Unhealthy
2021-07-28,65.1,155,Unhealthy
2021-07-28,80.1,163,Unhealthy
2021-07-28,46.7,128,Unhealthy for Sensitive Groups
2021-07-28,29.3,87,Moderate
2021-07-28,22.6,73,Moderate
2021-07-28,21.1,69,Moderate
2021-07-28,20,67,Moderate
2021-07-28,17.9,63,Moderate
2021-07-28,21,69,Moderate
2021-07-28,23.6,75,Moderate
2021-07-28,24.1,76,Moderate
2021-07-28,20.2,68,Moderate
2021-07-28,36,102,Unhealthy for Sensitive Groups
2021-07-28,49.2,134,Unhealthy for Sensitive Groups
2021-07-28,44.8,123,Unhealthy for Sensitive Groups
2021-07-28,39.4,110,Unhealthy for Sensitive Groups
2021-07-28,36,102,Unhealthy for Sensitive Groups
2021-07-28,32.6,94,Moderate
2021-07-28,35.2,99,Moderate
2021-07-29,34.7,98,Moderate
2021-07-29,36.9,104,Unhealthy for Sensitive Groups
2021-07-29,40.9,114,Unhealthy for Sensitive Groups
2021-07-29,48.1,132,Unhealthy for Sensitive Groups
2021-07-29,48.4,132,Unhealthy for Sensitive Groups
2021-07-29,56.1,151,Unhealthy
2021-07-29,56.9,151,Unhealthy
2021-07-29,34.3,97,Moderate
2021-07-29,30,88,Moderate
2021-07-29,28.1,84,Moderate
2021-07-29,24.5,77,Moderate
2021-07-29,20.4,68,Moderate
2021-07-29,17.6,62,Moderate
2021-07-29,16.7,60,Moderate
2021-07-29,17.9,63,Moderate
2021-07-29,17.8,62,Moderate
2021-07-29,17.5,62,Moderate
2021-07-29,16.9,61,Moderate
2021-07-29,16.6,60,Moderate
2021-07-29,17.7,62,Moderate
2021-07-29,20.8,69,Moderate
2021-07-29,21.8,71,Moderate
2021-07-29,18.5,64,Moderate
2021-07-29,15.2,57,Moderate
2021-07-30,12,50,Good
2021-07-30,12.9,52,Moderate
2021-07-30,14.7,56,Moderate
2021-07-30,13.2,53,Moderate
2021-07-30,14.9,56,Moderate
2021-07-30,17.2,61,Moderate
2021-07-30,25.2,78,Moderate
2021-07-30,30.3,89,Moderate
2021-07-30,31.9,92,Moderate
2021-07-30,27,82,Moderate
2021-07-30,21.7,71,Moderate
2021-07-30,19.2,65,Moderate
2021-07-30,17.3,61,Moderate
2021-07-30,15.6,58,Moderate
2021-07-30,15,57,Moderate
2021-07-30,15.6,58,Moderate
2021-07-30,15.3,57,Moderate
2021-07-30,16.2,59,Moderate
2021-07-30,16.5,60,Moderate
2021-07-30,17.6,62,Moderate
2021-07-30,18.6,64,Moderate
2021-07-30,17.1,61,Moderate
2021-07-30,16,59,Moderate
2021-07-30,15.7,58,Moderate
2021-07-31,16.8,60,Moderate
2021-07-31,15.6,58,Moderate
2021-07-31,18.1,63,Moderate
2021-07-31,18,63,Moderate
2021-07-31,16.7,60,Moderate
2021-07-31,14.9,56,Moderate
2021-07-31,17.1,61,Moderate
2021-07-31,23.8,75,Moderate
2021-07-31,26.9,82,Moderate
2021-07-31,23,73,Moderate
2021-07-31,20.7,69,Moderate
2021-07-31,19.3,66,Moderate
2021-07-31,18.3,64,Moderate
2021-07-31,16.8,60,Moderate
2021-07-31,15.7,58,Moderate
2021-07-31,16.4,60,Moderate
2021-07-31,16.3,59,Moderate
2021-07-31,15.8,58,Moderate
2021-07-31,16.8,60,Moderate
2021-07-31,17.5,62,Moderate
2021-07-31,18.6,64,Moderate
2021-07-31,18.5,64,Moderate
2021-07-31,18.7,64,Moderate
2021-07-31,17.2,61,Moderate
2021-08-01,17.5,62,Moderate
2021-08-01,17.4,62,Moderate
2021-08-01,19.1,65,Moderate
2021-08-01,19.1,65,Moderate
2021-08-01,17.8,62,Moderate
2021-08-01,17.4,62,Moderate
2021-08-01,16.3,59,Moderate
2021-08-01,17.7,62,Moderate
2021-08-01,16.6,60,Moderate
2021-08-01,17.4,62,Moderate
2021-08-01,17.7,62,Moderate
2021-08-01,16.9,61,Moderate
2021-08-01,13.3,53,Moderate
2021-08-01,11.7,48,Good
2021-08-01,10.4,43,Good
2021-08-01,12,50,Good
2021-08-01,13.8,54,Moderate
2021-08-01,15.9,58,Moderate
2021-08-01,15.6,58,Moderate
2021-08-01,15.7,58,Moderate
2021-08-01,14.1,55,Moderate
2021-08-01,14.2,55,Moderate
2021-08-01,14.5,56,Moderate
2021-08-01,15.4,57,Moderate
2021-08-02,16.5,60,Moderate
2021-08-02,15,57,Moderate
2021-08-02,14.4,55,Moderate
2021-08-02,16,59,Moderate
2021-08-02,17.6,62,Moderate
2021-08-02,18.6,64,Moderate
2021-08-02,20.9,69,Moderate
2021-08-02,22.5,72,Moderate
2021-08-02,19.4,66,Moderate
2021-08-02,19.5,66,Moderate
2021-08-02,18.5,64,Moderate
2021-08-02,14.5,56,Moderate
2021-08-02,12.3,51,Moderate
2021-08-02,11.1,46,Good
2021-08-02,10.8,45,Good
2021-08-02,10.8,45,Good
2021-08-02,10.5,43,Good
2021-08-02,10.8,45,Good
2021-08-02,11.4,47,Good
2021-08-02,11.7,48,Good
2021-08-02,11.6,48,Good
2021-08-02,13.7,54,Moderate
2021-08-02,13.3,53,Moderate
2021-08-02,15.3,57,Moderate
2021-08-03,14.3,55,Moderate
2021-08-03,12.5,51,Moderate
2021-08-03,12.9,52,Moderate
2021-08-03,13.6,54,Moderate
2021-08-03,18.9,65,Moderate
2021-08-03,33.8,96,Moderate
2021-08-03,56.8,151,Unhealthy
2021-08-03,70.3,158,Unhealthy
2021-08-03,85.4,166,Unhealthy
2021-08-03,78.5,162,Unhealthy
2021-08-03,49.9,136,Unhealthy for Sensitive Groups
2021-08-03,28,84,Moderate
2021-08-03,26.4,81,Moderate
2021-08-03,32.2,93,Moderate
2021-08-03,18.7,64,Moderate
2021-08-03,13.5,53,Moderate
2021-08-03,14.2,55,Moderate
2021-08-03,11.3,47,Good
2021-08-03,10.7,44,Good
2021-08-03,11.4,47,Good
2021-08-03,12.1,51,Moderate
2021-08-03,12.8,52,Moderate
2021-08-03,15.8,58,Moderate
2021-08-03,19.5,66,Moderate
2021-08-04,16.4,60,Moderate
2021-08-04,14.8,56,Moderate
2021-08-04,15.5,58,Moderate
2021-08-04,15.5,58,Moderate
2021-08-04,16.5,60,Moderate
2021-08-04,18,63,Moderate
2021-08-04,19.1,65,Moderate
2021-08-04,31.8,92,Moderate
2021-08-04,43,119,Unhealthy for Sensitive Groups
2021-08-04,39.1,109,Unhealthy for Sensitive Groups
2021-08-04,32.3,93,Moderate
2021-08-04,22.6,73,Moderate
2021-08-04,26.5,81,Moderate
2021-08-04,28.1,84,Moderate
2021-08-04,30.9,90,Moderate
2021-08-04,31.3,91,Moderate
2021-08-04,29.3,87,Moderate
2021-08-04,25.8,79,Moderate
2021-08-04,28.9,86,Moderate
2021-08-04,35.5,101,Unhealthy for Sensitive Groups
2021-08-04,35.3,99,Moderate
2021-08-04,39.8,111,Unhealthy for Sensitive Groups
2021-08-04,38,107,Unhealthy for Sensitive Groups
2021-08-04,37.4,105,Unhealthy for Sensitive Groups
2021-08-05,37.6,106,Unhealthy for Sensitive Groups
2021-08-05,33.8,96,Moderate
2021-08-05,37.2,105,Unhealthy for Sensitive Groups
2021-08-05,40.9,114,Unhealthy for Sensitive Groups
2021-08-05,40.1,112,Unhealthy for Sensitive Groups
2021-08-05,38.9,109,Unhealthy for Sensitive Groups
2021-08-05,40.1,112,Unhealthy for Sensitive Groups
2021-08-05,40.7,113,Unhealthy for Sensitive Groups
2021-08-05,35.4,100,Moderate
2021-08-05,28.8,86,Moderate
2021-08-05,29,86,Moderate
2021-08-05,29.2,86,Moderate
2021-08-05,31.8,92,Moderate
2021-08-05,24.4,76,Moderate
2021-08-05,31.1,90,Moderate
2021-08-05,44,121,Unhealthy for Sensitive Groups
2021-08-05,42,117,Unhealthy for Sensitive Groups
2021-08-05,43.8,121,Unhealthy for Sensitive Groups
2021-08-05,48.2,132,Unhealthy for Sensitive Groups
2021-08-05,41.3,115,Unhealthy for Sensitive Groups
2021-08-05,42.1,117,Unhealthy for Sensitive Groups
2021-08-05,44.7,123,Unhealthy for Sensitive Groups
2021-08-05,47.8,131,Unhealthy for Sensitive Groups
2021-08-05,46.5,128,Unhealthy for Sensitive Groups
2021-08-06,49.2,134,Unhealthy for Sensitive Groups
2021-08-06,49,134,Unhealthy for Sensitive Groups
2021-08-06,49.5,135,Unhealthy for Sensitive Groups
2021-08-06,51.9,141,Unhealthy for Sensitive Groups
2021-08-06,50.3,137,Unhealthy for Sensitive Groups
2021-08-06,46.3,127,Unhealthy for Sensitive Groups
2021-08-06,46.3,127,Unhealthy for Sensitive Groups
2021-08-06,48.5,133,Unhealthy for Sensitive Groups
2021-08-06,41.6,116,Unhealthy for Sensitive Groups
2021-08-06,42.9,119,Unhealthy for Sensitive Groups
2021-08-06,40.1,112,Unhealthy for Sensitive Groups
2021-08-06,39.1,109,Unhealthy for Sensitive Groups
2021-08-06,39.2,110,Unhealthy for Sensitive Groups
2021-08-06,43.8,121,Unhealthy for Sensitive Groups
2021-08-06,48.8,133,Unhealthy for Sensitive Groups
2021-08-06,46,126,Unhealthy for Sensitive Groups
2021-08-06,50.1,136,Unhealthy for Sensitive Groups
2021-08-06,68.1,157,Unhealthy
2021-08-06,74.2,160,Unhealthy
2021-08-06,79.4,163,Unhealthy
2021-08-06,85.7,166,Unhealthy
2021-08-06,90.9,169,Unhealthy
2021-08-06,100,173,Unhealthy
2021-08-06,103.9,175,Unhealthy
2021-08-07,99.6,173,Unhealthy
2021-08-07,99.7,173,Unhealthy
2021-08-07,106,177,Unhealthy
2021-08-07,111.3,179,Unhealthy
2021-08-07,105.4,176,Unhealthy
2021-08-07,105.9,177,Unhealthy
2021-08-07,110.1,179,Unhealthy
2021-08-07,111.2,179,Unhealthy
2021-08-07,107.3,177,Unhealthy
2021-08-07,102.9,175,Unhealthy
2021-08-07,93,170,Unhealthy
2021-08-07,88.8,168,Unhealthy
2021-08-07,94.6,171,Unhealthy
2021-08-07,101.8,174,Unhealthy
2021-08-07,96.5,172,Unhealthy
2021-08-07,86.7,167,Unhealthy
2021-08-07,81.8,164,Unhealthy
2021-08-07,91.6,169,Unhealthy
2021-08-07,100.6,174,Unhealthy
2021-08-07,99.5,173,Unhealthy
2021-08-07,93.6,170,Unhealthy
2021-08-07,95.1,171,Unhealthy
2021-08-07,98.2,173,Unhealthy
2021-08-07,92.6,170,Unhealthy
2021-08-08,93.2,170,Unhealthy
2021-08-08,93.6,170,Unhealthy
2021-08-08,100,173,Unhealthy
2021-08-08,99.1,173,Unhealthy
2021-08-08,97.7,172,Unhealthy
2021-08-08,106.9,177,Unhealthy
2021-08-08,126.3,187,Unhealthy
2021-08-08,121.7,185,Unhealthy
2021-08-08,116.6,182,Unhealthy
2021-08-08,107.1,177,Unhealthy
2021-08-08,93.8,170,Unhealthy
2021-08-08,86.8,167,Unhealthy
2021-08-08,88.7,168,Unhealthy
2021-08-08,88.3,167,Unhealthy
2021-08-08,75.4,161,Unhealthy
2021-08-08,76.5,161,Unhealthy
2021-08-08,79.6,163,Unhealthy
2021-08-08,74.5,160,Unhealthy
2021-08-08,64.6,155,Unhealthy
2021-08-08,60.1,153,Unhealthy
2021-08-08,58.7,152,Unhealthy
2021-08-08,55.8,151,Unhealthy
2021-08-08,59.7,153,Unhealthy
2021-08-08,61.9,154,Unhealthy
2021-08-09,69,157,Unhealthy
2021-08-09,76.8,161,Unhealthy
2021-08-09,90.8,169,Unhealthy
2021-08-09,99.5,173,Unhealthy
2021-08-09,105.5,176,Unhealthy
2021-08-09,96.9,172,Unhealthy
2021-08-09,89,168,Unhealthy
2021-08-09,83.4,165,Unhealthy
2021-08-09,74.2,160,Unhealthy
2021-08-09,64.3,155,Unhealthy
2021-08-09,64.5,155,Unhealthy
2021-08-09,70.6,158,Unhealthy
2021-08-09,68.4,157,Unhealthy
2021-08-09,66.9,156,Unhealthy
2021-08-09,66.8,156,Unhealthy
2021-08-09,69.4,158,Unhealthy
2021-08-09,70.1,158,Unhealthy
2021-08-09,95,171,Unhealthy
2021-08-09,111.9,180,Unhealthy
2021-08-09,101.4,174,Unhealthy
2021-08-09,83,165,Unhealthy
2021-08-09,77.6,162,Unhealthy
2021-08-09,86.4,166,Unhealthy
2021-08-09,99.2,173,Unhealthy
2021-08-10,104.5,176,Unhealthy
2021-08-10,107.9,178,Unhealthy
2021-08-10,98.6,173,Unhealthy
2021-08-10,88.3,167,Unhealthy
2021-08-10,99.6,173,Unhealthy
2021-08-10,96.8,172,Unhealthy
2021-08-10,96.8,172,Unhealthy
2021-08-10,80.4,163,Unhealthy
2021-08-10,61.8,154,Unhealthy
2021-08-10,52.6,143,Unhealthy for Sensitive Groups
2021-08-10,40.9,114,Unhealthy for Sensitive Groups
2021-08-10,38,107,Unhealthy for Sensitive Groups
2021-08-10,35,99,Moderate
2021-08-10,39.1,109,Unhealthy for Sensitive Groups
2021-08-10,44.5,123,Unhealthy for Sensitive Groups
2021-08-10,51.8,141,Unhealthy for Sensitive Groups
2021-08-10,60.4,153,Unhealthy
2021-08-10,70.1,158,Unhealthy
2021-08-10,74.3,160,Unhealthy
2021-08-10,69.9,158,Unhealthy
2021-08-10,72.3,159,Unhealthy
2021-08-10,74.9,161,Unhealthy
2021-08-10,82.6,164,Unhealthy
2021-08-10,72,159,Unhealthy
2021-08-11,63.2,154,Unhealthy
2021-08-11,56.9,151,Unhealthy
2021-08-11,56.7,151,Unhealthy
2021-08-11,59.6,153,Unhealthy
2021-08-11,67.4,157,Unhealthy
2021-08-11,72.1,159,Unhealthy
2021-08-11,69.6,158,Unhealthy
2021-08-11,81.9,164,Unhealthy
2021-08-11,111.7,180,Unhealthy
2021-08-11,104.6,176,Unhealthy
2021-08-11,86.6,167,Unhealthy
2021-08-11,76.7,161,Unhealthy
2021-08-11,76.1,161,Unhealthy
2021-08-11,92.9,170,Unhealthy
2021-08-11,98.1,172,Unhealthy
2021-08-11,86.6,167,Unhealthy
2021-08-11,98.7,173,Unhealthy
2021-08-11,105.6,176,Unhealthy
2021-08-11,110.9,179,Unhealthy
2021-08-11,76.9,162,Unhealthy
2021-08-11,75.7,161,Unhealthy
2021-08-11,80.8,164,Unhealthy
2021-08-11,91.8,169,Unhealthy
2021-08-11,90,168,Unhealthy
2021-08-12,80.7,164,Unhealthy
2021-08-12,78.7,162,Unhealthy
2021-08-12,76.4,161,Unhealthy
2021-08-12,80.5,163,Unhealthy
2021-08-12,74,160,Unhealthy
2021-08-12,74.9,161,Unhealthy
2021-08-12,91,169,Unhealthy
2021-08-12,82.7,165,Unhealthy
2021-08-12,75.6,161,Unhealthy
2021-08-12,63.7,155,Unhealthy
2021-08-12,44.3,122,Unhealthy for Sensitive Groups
2021-08-12,32.2,93,Moderate
2021-08-12,34.9,98,Moderate
2021-08-12,33.4,95,Moderate
2021-08-12,33.9,96,Moderate
2021-08-12,35.9,101,Unhealthy for Sensitive Groups
2021-08-12,34.6,98,Moderate
2021-08-12,31.9,92,Moderate
2021-08-12,33.7,96,Moderate
2021-08-12,28,84,Moderate
2021-08-12,31.8,92,Moderate
2021-08-12,41.4,115,Unhealthy for Sensitive Groups
2021-08-12,43.2,119,Unhealthy for Sensitive Groups
2021-08-12,34.9,98,Moderate
2021-08-13,32.4,93,Moderate
2021-08-13,29.3,87,Moderate
2021-08-13,42.9,119,Unhealthy for Sensitive Groups
2021-08-13,56.5,151,Unhealthy
2021-08-13,57,151,Unhealthy
2021-08-13,65.4,156,Unhealthy
2021-08-13,108.6,178,Unhealthy
2021-08-13,125.5,187,Unhealthy
2021-08-13,108.6,178,Unhealthy
2021-08-13,102.8,175,Unhealthy
2021-08-13,58.9,152,Unhealthy
2021-08-13,52.2,142,Unhealthy for Sensitive Groups
2021-08-13,84.3,165,Unhealthy
2021-08-13,73.5,160,Unhealthy
2021-08-13,62.9,154,Unhealthy
2021-08-13,43.3,120,Unhealthy for Sensitive Groups
2021-08-13,36.5,103,Unhealthy for Sensitive Groups
2021-08-13,29.9,88,Moderate
2021-08-13,33.5,96,Moderate
2021-08-13,59.8,153,Unhealthy
2021-08-13,66.3,156,Unhealthy
2021-08-13,47.1,129,Unhealthy for Sensitive Groups
2021-08-13,36.9,104,Unhealthy for Sensitive Groups
2021-08-13,22.2,72,Moderate
2021-08-14,20.8,69,Moderate
2021-08-14,20.7,69,Moderate
2021-08-14,18.9,65,Moderate
2021-08-14,25.5,79,Moderate
2021-08-14,25.5,79,Moderate
2021-08-14,25.2,78,Moderate
2021-08-14,28.7,85,Moderate
2021-08-14,25.7,79,Moderate
2021-08-14,20.7,69,Moderate
2021-08-14,18.6,64,Moderate
2021-08-14,17,61,Moderate
2021-08-14,16.2,59,Moderate
2021-08-14,16,59,Moderate
2021-08-14,14.2,55,Moderate
2021-08-14,15.4,57,Moderate
2021-08-14,16.8,60,Moderate
2021-08-14,17.1,61,Moderate
2021-08-14,17.1,61,Moderate
2021-08-14,17.3,61,Moderate
2021-08-14,18.3,64,Moderate
2021-08-14,19.1,65,Moderate
2021-08-14,18.6,64,Moderate
2021-08-14,15.3,57,Moderate
2021-08-14,15.6,58,Moderate
2021-08-15,15.9,58,Moderate
2021-08-15,17.3,61,Moderate
2021-08-15,18,63,Moderate
2021-08-15,15.9,58,Moderate
2021-08-15,15.8,58,Moderate
2021-08-15,19.6,66,Moderate
2021-08-15,21,69,Moderate
2021-08-15,25.2,78,Moderate
2021-08-15,28.8,86,Moderate
2021-08-15,32.3,93,Moderate
2021-08-15,42.3,117,Unhealthy for Sensitive Groups
2021-08-15,48.3,132,Unhealthy for Sensitive Groups
2021-08-15,50.9,138,Unhealthy for Sensitive Groups
2021-08-15,48,131,Unhealthy for Sensitive Groups
2021-08-15,48.6,133,Unhealthy for Sensitive Groups
2021-08-15,50.4,137,Unhealthy for Sensitive Groups
2021-08-15,50.8,138,Unhealthy for Sensitive Groups
2021-08-15,47,129,Unhealthy for Sensitive Groups
2021-08-15,49.1,134,Unhealthy for Sensitive Groups
2021-08-15,54.5,147,Unhealthy for Sensitive Groups
2021-08-15,56.9,151,Unhealthy
2021-08-15,63.9,155,Unhealthy
2021-08-15,72,159,Unhealthy
2021-08-15,70.5,158,Unhealthy
2021-08-16,66.4,156,Unhealthy
2021-08-16,65,155,Unhealthy
2021-08-16,74.2,160,Unhealthy
2021-08-16,72.7,159,Unhealthy
2021-08-16,84.2,165,Unhealthy
2021-08-16,89.6,168,Unhealthy
2021-08-16,91.8,169,Unhealthy
2021-08-16,36.3,102,Unhealthy for Sensitive Groups
2021-08-16,22.9,73,Moderate
2021-08-16,18.4,64,Moderate
2021-08-16,18.9,65,Moderate
2021-08-16,15.5,58,Moderate
2021-08-16,13.4,53,Moderate
2021-08-16,12,50,Good
2021-08-16,14.4,55,Moderate
2021-08-16,17,61,Moderate
2021-08-16,23.2,74,Moderate
2021-08-16,38.2,107,Unhealthy for Sensitive Groups
2021-08-16,50,136,Unhealthy for Sensitive Groups
2021-08-16,38.4,108,Unhealthy for Sensitive Groups
2021-08-16,39.5,110,Unhealthy for Sensitive Groups
2021-08-16,49,134,Unhealthy for Sensitive Groups
2021-08-16,42.2,117,Unhealthy for Sensitive Groups
2021-08-16,33.3,95,Moderate
2021-08-17,31.5,91,Moderate
2021-08-17,34.8,98,Moderate
2021-08-17,40.1,112,Unhealthy for Sensitive Groups
2021-08-17,43.1,119,Unhealthy for Sensitive Groups
2021-08-17,51.4,140,Unhealthy for Sensitive Groups
2021-08-17,55,149,Unhealthy for Sensitive Groups
2021-08-17,47,129,Unhealthy for Sensitive Groups
2021-08-17,44.9,124,Unhealthy for Sensitive Groups
2021-08-17,48.2,132,Unhealthy for Sensitive Groups
2021-08-17,48.6,133,Unhealthy for Sensitive Groups
2021-08-17,34,97,Moderate
2021-08-17,25.8,79,Moderate
2021-08-17,25.3,78,Moderate
2021-08-17,27.5,83,Moderate
2021-08-17,26.7,81,Moderate
2021-08-17,26.4,81,Moderate
2021-08-17,22.9,73,Moderate
2021-08-17,21.9,71,Moderate
2021-08-17,21.8,71,Moderate
2021-08-17,21.7,71,Moderate
2021-08-17,20.3,68,Moderate
2021-08-17,19.2,65,Moderate
2021-08-17,19.4,66,Moderate
2021-08-17,23.8,75,Moderate
2021-08-18,24.3,76,Moderate
2021-08-18,22.9,73,Moderate
2021-08-18,24.5,77,Moderate
2021-08-18,25.3,78,Moderate
2021-08-18,27,82,Moderate
2021-08-18,31.6,92,Moderate
2021-08-18,34.8,98,Moderate
2021-08-18,33,94,Moderate
2021-08-18,30.7,90,Moderate
2021-08-18,26.6,81,Moderate
2021-08-18,23,73,Moderate
2021-08-18,18.2,63,Moderate
2021-08-18,14,54,Moderate
2021-08-18,17,61,Moderate
2021-08-18,15.6,58,Moderate
2021-08-18,18.1,63,Moderate
2021-08-18,19.8,67,Moderate
2021-08-18,22.6,73,Moderate
2021-08-18,23.6,75,Moderate
2021-08-18,23.8,75,Moderate
2021-08-18,23.4,74,Moderate
2021-08-18,20.9,69,Moderate
2021-08-18,22.7,73,Moderate
2021-08-18,25,78,Moderate
2021-08-19,29.4,87,Moderate
2021-08-19,30.8,90,Moderate
2021-08-19,33.6,96,Moderate
2021-08-19,35.5,101,Unhealthy for Sensitive Groups
2021-08-19,30.4,89,Moderate
2021-08-19,30.8,90,Moderate
2021-08-19,22,71,Moderate
2021-08-19,21.6,70,Moderate
2021-08-19,18.4,64,Moderate
2021-08-19,17,61,Moderate
2021-08-19,15.6,58,Moderate
2021-08-19,12.9,52,Moderate
2021-08-19,11.1,46,Good
2021-08-19,13.6,54,Moderate
2021-08-19,15.1,57,Moderate
2021-08-19,13.8,54,Moderate
2021-08-19,13.8,54,Moderate
2021-08-19,13.1,53,Moderate
2021-08-19,19,65,Moderate
2021-08-19,24.9,77,Moderate
2021-08-19,33.8,96,Moderate
2021-08-19,26.9,82,Moderate
2021-08-19,21.6,70,Moderate
2021-08-19,22.4,72,Moderate
2021-08-20,26,80,Moderate
2021-08-20,37.7,106,Unhealthy for Sensitive Groups
2021-08-20,40.1,112,Unhealthy for Sensitive Groups
2021-08-20,44.5,123,Unhealthy for Sensitive Groups
2021-08-20,44.1,122,Unhealthy for Sensitive Groups
2021-08-20,41.2,115,Unhealthy for Sensitive Groups
2021-08-20,36.8,104,Unhealthy for Sensitive Groups
